image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,istance_name
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0.585789062,1,15_NON_82915$a628a88c-a6b0-4e9a-a568-82c55b360a0b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,25,0.931543206,0,0,0,0,0,0,0,0,0,13,21,49,0.731687817,0,27_SAD_52059$7fe13904-b751-4308-96a8-9331aae5fc75
0,0,0,0,0,0,1,0,0,0,0,0,1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,0.686471577,1,02_YE_84926$a6ff159a-e1c6-4cf7-b83d-ae320fb45ee4
0,0,0,0,0,0,0,1,0,0,0,0,1,-149,0,0,0,0,1,0.377253762,0,102,198,1,0,0,0,0,0,69,0.724469813,0,60_VAV_99405$d35e4c03-9a84-4d9f-a5a9-8ace6e390d8d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.695278369,1,86_NON_16293$230f8569-f865-49d5-9b47-27dda388cea7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867157417,1,75_BE_76411$466d755b-555e-4efb-b1a6-9687e7ef3323
0,0,0,1,0,0,0,0,0,0,1,81,0,0,1,12,22,0.266985785,0,0,0,0,0,0,0,0,0,0,0,0,0.981586767,1,51_SAD_59538$c8a27c9b-3061-4079-b266-8de374e5bc8f
0,0,1,0,0,0,0,0,0,0,0,0,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,57,0.802415429,0,09_SIN_85887$becba521-1763-41e9-aac2-0d2c5da3a6e8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9654927,1,57_SIN_42215$d3e1f0ba-c202-48c6-a316-a2491dafda7f
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,56,0.95863679,0,76_SAD_69592$d249426d-8f86-4485-a336-1bdd763ecbd5
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,33,0.577300258,0,26_NON_73195$5a211034-6415-4ba7-8cc4-4a338741967c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.865570533,0,28_YE_04146$3d0d7656-5408-43ab-afef-6abc76f88d9b
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,25,0.145662041,1,0.255426121,0,111,188,0,0,0,0,0,0,87,0.951811982,0,42_JIM_02552$a154c447-2bc2-4b5d-be54-b20a7fa274df
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,11,0,0.635928072,1,20_TE_14015$0489793e-a6cf-4d32-acfc-339f37d27618
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,0,78,0.854206817,0,17_YE_16959$449d0693-c775-4e99-beb9-d8c15e0ed061
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0.511687204,1,23_LAM_45083$95a8ee10-ae5d-4869-9781-40e9a19b2878
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668948411,1,59_DAL_08815$fa029697-602c-4d46-9bc9-7033900195eb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735627176,1,36_SIN_16225$67634158-1a14-436e-97f4-6022db84e699
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,0.804733742,0,0,0,0,0,0,0,0,0,78,21,35,0.668553615,1,70_HE_95569$4a4389ab-4fb9-4205-ba48-3672ffb785aa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0.855546788,1,65_LAM_04200$12ed72fc-befd-4af4-a10a-f15143d2f7b3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,46,0.778036149,0,17_BE_27073$54241401-26ca-49bc-b212-a7cda6736f7d
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.552284373,0,02_RE_40393$458ce66e-49bc-40df-af4c-6f2f7f5d5231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0.907313395,1,39_SIN_72668$b2fbe7bf-73cf-41c0-bff4-859030f34622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0.649733676,0,06_SAD_60153$c68e7478-c12f-4223-92dc-7b615e95cb17
0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,50,0.633090116,0,58_GHAF_26294$5187cf55-3867-48a0-ad17-b126f3fe8dda
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,83,0,1,0.55788265,1,98_SAD_45119$a98b0017-3474-4b32-9e42-47983fc4349a
0,0,0,0,0,0,0,0,1,1,0,0,1,121,0,0,0,0,0,0,0,0,0,0,1,7,3,14,0,35,0.901897884,0,54_LAM_97883$9141b082-023d-4642-8c5e-5b364271b7a5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685949407,1,15_DAL_34899$34083b8e-ade7-446e-b30f-f6601b802fea
0,0,0,0,0,0,0,0,1,0,1,-132,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0,89,69,0.770448363,0,57_BE_33890$fccf6f3f-492b-4cb0-8754-b6050989d9bf
0,1,0,1,0,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,51,76,0,0.76040801,1,83_JIM_83807$0e210646-ac93-4d2c-b406-993799e04ec4
0,1,0,0,0,1,1,0,0,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881270265,1,99_JIM_72744$2db9d58d-840e-47db-aa44-3c665a849082
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,65,0.632237423,0,66_SIN_25613$47926f30-8ed7-4661-a58b-7e9b923a83b0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.251937268,0,93,159,0,1,6,5,0,0,0,0.763739252,1,43_TE_50692$f642a869-2313-4f99-83b6-059bf6163940
0,0,0,0,1,0,0,1,0,0,0,0,1,-36,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,31,0.517731514,1,55_BE_33302$e9639728-f434-4af8-adbb-b29fec0f9179
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,14,0,0,0.841672708,1,18_TE_73959$a42f9800-c646-48eb-aaac-43f88c54cd10
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0.640630419,1,49_WHEEL_26409$9be2c6c6-aa1c-4128-a461-93811ab71488
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,29,0.512477931,0,04_RE_51792$1d848e92-1f0e-49d0-bba9-10502d3e2c78
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0.656374617,1,14_BE_05741$4707eae4-41a4-4411-9c47-cd24c0bf135f
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54835433,1,05_TE_61347$9af6bd90-874e-46ed-ab64-fe39c98f65b5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.77321564,1,28_SAD_34742$f452d092-7aac-4531-8db7-67a1d3c06d67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.794434297,0,34_SAD_85369$9bff74e1-f482-405d-ad36-1e71dcffd0d3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0.838777525,1,51_JIM_44621$c3435d2b-93d5-47e1-b478-5936f1202772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,22,0.975737614,0,0,0,0,0,0,0,0,0,53,0,0,0.889375165,1,49_NON_55265$9c54c96e-2a79-4745-92b5-0668b952218f
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,0,0,0,0.551749628,1,64_EIN_43817$7fab6572-c13b-45ed-90c9-9b22928b7631
0,1,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,1,3,9,0,31,0,0.958569483,0,35_WHEEL_96148$106c5041-95df-47cb-b77a-5786a96f1d3d
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.727824653,0,31_JIM_22691$e8ea61ec-ac02-47d3-804f-444490d06b04
0,0,0,0,0,0,1,0,0,0,0,0,1,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,85,44,0,0.903469252,1,60_SAD_63067$0efcbf4a-bc44-4680-8da6-7b8e80c51345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.71377712,1,69_EIN_58301$23fe5266-3c88-4710-9cf5-c3b91d34df1d
0,0,1,0,0,0,0,0,1,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939157107,1,39_TA_17059$13c9a638-f4f3-4019-9b87-5bdf24b63d93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,80,0,0,0.50421709,1,33_SIN_52815$6fdf2daf-7690-441a-be58-42a3d6171692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.837775419,0,49_NON_96103$861e6d8b-b656-4c5a-942e-45f7d80fea31
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-48,24,0.091765209,0,0,0,0,0,0,1,8,3,63,84,0,0.909769785,1,52_JIM_49286$731fcada-bd64-4171-adfc-a9a4ffd9d7a2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,47,0.94371613,0,13_SIN_04155$dac6e619-163c-472d-a901-f45b62ad4706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.809062573,0,98_TE_81431$6c2fd06d-3bfb-4792-b5a3-66efd6915a33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529813573,1,62_EIN_55769$ff4d935d-baff-4019-87f7-60274ca6042c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892260039,1,84_DAL_17916$504b9ac7-60af-4f18-871a-159c3cb5f5d6
0,1,0,0,0,0,1,0,0,0,0,0,1,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59103198,1,12_TE_10494$e6e2020b-4a12-41d0-862f-29b0436b3fef
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,12,87,0.754382225,0,22_SIN_19386$e87f9ef3-c515-4fe0-a575-e310b6c0c175
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0,0,0,0.848794585,1,44_NON_93435$68b58de3-5f0c-40e1-aee1-9f7f932105cc
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734169288,1,11_WHEEL_71633$4c9088e8-c578-436c-8372-6363e6415d34
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890047334,1,65_MIM_76208$1b2f109d-04c0-43f6-a467-3579b54f000a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0.761412564,1,12_LAM_09416$e0fe86b6-e993-45c8-950f-89146712b4b7
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,2,0.962709599,1,86_TE_36323$26318ce3-f30c-4b5a-81c0-40c76d2d41b8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,160,24,0.777056809,0,0,0,0,0,0,0,0,0,41,74,65,0.677357424,0,58_SIN_35820$c74e912b-18f6-4283-ae6b-51fd8c5b6679
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0.936326967,1,79_WHEEL_86369$3e42d5c8-980d-4fa0-9a29-92475ce7ccb7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766181759,1,08_EIN_86682$186ee32a-67cc-4e67-9d81-ef6f9fcc68bb
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-150,26,0.846586932,0,0,0,0,0,0,0,0,0,60,55,0,0.90411932,0,94_WHEEL_82992$a56680ae-539a-4db0-a8d0-4a21c215b380
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,0,0,0,0.646665947,1,26_WHEEL_77494$aa830dc9-ec63-4daa-859d-5f676b4e3253
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0.561047976,1,87_GHAF_09815$f9a3618a-a244-4c53-afaf-8da43a584caf
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,64,0,0.69976136,1,12_DAL_53798$10dcee42-f03d-41eb-8283-1f3699d882df
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.174259359,1,99,243,0,1,4,13,0,0,0,0.676473556,0,30_TE_33205$8a19bda3-63f4-48f1-ba25-9dbd08015dc2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,30,0.882515646,1,47_NON_95663$ce842d3e-f0c7-44f6-a883-c561ee835fc2
0,0,0,0,0,0,0,0,0,0,0,0,1,-165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.794927755,1,45_HE_08042$f32ddd19-77ab-47f4-a5e8-6fe2d4f4e64b
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.363423589,1,101,159,0,0,0,0,0,58,30,0.535194864,1,39_BE_93604$dc30a478-56ce-49e5-8e25-a20b3c9a538c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.580719725,1,95_MIM_73369$23459add-4132-4a2c-bccb-f0e68019e3a8
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.95511926,0,62_EIN_50770$c93f4a87-ea5a-421e-bb3a-ce060e736c9f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0.715810226,1,75_BE_05962$8db3cba4-00d7-4568-b4be-a4bc4152e9b4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,81,0.856537792,0,41_GHAF_87057$603ce139-d705-4c8c-afeb-3c70ccb5471b
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715803445,1,10_JIM_55223$1b511958-4fc9-4d09-b69a-38cb766ecc55
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0.628836626,1,07_MIM_21493$cd922b5f-da2d-4518-8aee-975f3ee49dc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887516397,1,29_TE_51121$9057e20c-81eb-4c1a-a161-0a5a636bffe4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,9,0.899022557,1,30_WHEEL_47822$c4c4463e-2b52-4335-9852-dacfb44e7a3e
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836543533,1,80_WHEEL_98783$762d965d-1086-43c9-899e-041de4ea7c8b
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.901478015,1,91_WHEEL_55350$daaa18d3-469a-42ca-b439-6472074a778b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650304363,1,29_DAL_60779$43832fbb-e615-46ca-b56e-07285d4de132
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,0,0,25,0.806585855,1,58_MIM_06940$de95153f-581d-4dd9-83a5-4aaf850bd032
0,1,0,0,0,0,0,0,0,0,0,0,1,-85,0,0,0,0,0,0,0,0,0,0,1,8,13,0,0,38,0.669983743,0,85_WHEEL_37377$06cc6fc0-7688-4f7f-9f6b-fa56ca0724e5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.159926028,1,56,164,1,0,0,0,0,36,0,0.999988868,0,27_WHEEL_55123$a1c7befe-2941-4552-8c01-65089a27b234
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0,0.764922408,1,70_NON_07670$d2a5917b-ff15-4974-9e8d-844d6132028b
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-123,28,0.055109613,1,0.392182194,1,89,256,0,0,0,0,0,85,0,0.957351148,0,39_WHEEL_71751$bd35b6b6-4025-4b36-860a-4879e48d680a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0.708306561,1,39_DAL_49656$e5150595-ae80-41bc-b391-a7c082622d4f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.58417558,1,44_SAD_56478$ca862fc5-11b6-414d-ac94-f6b3b07ee85f
0,1,0,0,0,0,0,0,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853066125,1,12_WHEEL_07296$75bc95ef-c2a7-4fa2-94c2-6c0d1f864343
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,56,57,30,0.882253243,0,07_WHEEL_19165$37799357-5539-47fb-9b48-ddd8310f4325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84147989,1,31_LAM_73067$cca37c06-97fe-418b-879f-11a85bc79c95
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,62,0,0.963220616,1,58_WHEEL_12692$f9a4ae58-fac6-4982-aead-67f5c2f6788f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.754169796,0,93_SAD_19131$47862d97-b74c-4060-be20-454b355854cf
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.905409732,1,28_NON_01120$eaa9a0e5-5298-4c98-ab5a-9c7580f0f9ad
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,81,28,0.950200517,1,73_GHAF_83963$8588fd60-868a-48a3-93df-8a3c53412734
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-130,29,0.292563857,0,0,0,0,0,0,0,0,0,0,0,0,0.954188302,1,32_RE_16662$1cd75acf-11d1-4129-b69a-48ca0f5b75e2
0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,72,71,85,0.74621597,0,38_JIM_78871$b7917526-13f2-4b57-a704-707bfb5fdbfc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0.696415084,1,28_WHEEL_65284$8bd8274e-0590-4249-8983-008521bde17e
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977678274,1,92_EIN_62296$60f3f55b-f2cf-47f9-aa13-6398cd622ca7
0,1,0,0,0,0,1,1,0,0,0,0,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804427809,1,35_SIN_96612$680c7dc3-ac6e-4718-a663-ac935899ab7d
0,0,0,1,0,0,0,0,1,0,0,0,1,111,1,-40,24,0.314903223,0,0,0,0,0,0,0,0,0,0,83,0,0.877696291,1,75_BE_78839$d03fe96c-dbac-44d5-9533-877cbf1eeea5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997573131,1,37_HE_42203$ad329790-06c5-4607-b66d-c6a498305897
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699812358,1,20_GHAF_88330$fc42dc68-1dd9-4576-a9f7-fb669c908106
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,42,0,0.79299535,1,18_MIM_00170$823e822b-6ccb-4a2b-8632-2c8de67e1603
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-140,22,0.959317323,0,0,0,0,0,0,0,0,0,0,0,67,0.601416071,0,32_HE_36137$b0471164-e0ca-4dcf-81dc-8b5b7d5a93cf
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.7846933,0,86_VAV_68528$a6603458-75e3-4ed6-9709-57ef33edcd27
0,0,1,0,0,0,0,1,1,0,0,0,1,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961270999,0,73_MIM_07960$66ad5f4e-8760-4a51-a2c9-3b2945e6e0f5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932681055,1,44_GHAF_21870$01049f19-d17c-4284-a49d-27b858750d0a
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46,16,0.306041524,0,0,0,0,0,0,0,0,0,28,38,0,0.84676823,1,86_VAV_58672$062b6d1b-a42f-459c-8db4-8d9a8bc4e4b8
0,0,0,0,0,0,0,0,0,0,0,0,1,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.781944488,1,94_NON_96359$79ed1911-68c4-4308-b4dc-58cb91ae36e8
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709580124,1,31_NON_49075$02281c09-678f-4647-9543-e5682f7e245d
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505003899,1,54_WHEEL_55854$3bace417-f5eb-40d7-a204-345c37fecc5e
0,0,0,0,0,0,0,0,0,0,1,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.51022322,0,04_SIN_35377$aee7c1fa-7069-4938-8509-3dc47b1841c4
0,0,0,0,0,0,0,0,0,0,1,-155,0,0,0,0,0,0,1,0.171394564,1,68,145,0,0,0,0,0,21,82,0.824001017,0,27_BE_59291$cea416ed-eddf-4443-a6df-f5fcaf27e4cc
0,1,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767920353,1,95_DAL_89338$afd00ae5-10b5-4541-b5aa-877e63b78132
0,0,0,0,0,1,0,0,0,1,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,0,0.659039281,1,83_BE_77075$95ef6c0c-d3a4-46de-8926-1c92c55525f5
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.946941498,1,78_BE_19763$3a1bda9e-c90d-4260-b479-396c7df1f0f1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964097322,1,10_YE_20691$11e9600b-c94e-4aa0-8192-bbcd7b9ea7c6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,36,0.572309099,0,41_NON_58095$3ec20794-6344-46dd-ba72-80cd89629703
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0.630563323,1,30_DAL_62983$ab8d7605-0a1b-4871-899f-01990dd3de9e
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.261273012,0,10,144,0,0,0,0,63,73,0,0.94488454,1,70_YE_81999$ba96677b-7148-4ff5-990d-5f2bf184716f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0.587456837,1,30_HE_09796$a151b7cd-a182-4f0e-a1b5-e070392e8697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595101195,1,29_LAM_64219$ae1ba49f-ae08-47d7-99eb-de08b0824d95
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.672964993,0,60_DAL_75378$df86e7da-336a-422a-a735-b0a453e7d6c2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,68,29,0.8433296,0,0,0,0,0,0,0,0,0,3,0,0,0.815879938,1,03_DAL_57313$75580bc4-c15a-44cf-a4ed-cfe1f57d284b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0.925147639,1,74_JIM_96609$f1912cfd-615b-4931-84ad-a2a4a7dbd9f8
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.669398019,1,03_RE_38810$837c0a6f-e4ef-4557-884c-36366dee9733
