image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,instance_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.567,0.0,0.0,0.7344,Correct,56_RE_83298$e76bffa2-2abe-4e84-9f48-5837c558de11
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6113,0.989,0.0,0.5254,Correct,10_WHEEL_08999$f15f5636-563a-474b-9855-6d97b3f35f16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.6,0.769,0.533,0.8555,0.0,0.782,Correct,26_SIN_33791$34fa445d-651b-492d-af06-72018e84cfc9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.587,Correct,43_WHEEL_62408$9defaa35-3776-47a6-ae6f-1ae48c2f702d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.722,0.0,0.7666,0.1094,Corrupt,50_BE_68897$71c6f2f7-0fbe-442b-b493-4ffc5ab6c4cd
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6885,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1953,Correct,46_SAD_48395$29ad796d-5401-4db9-8a0b-0008f63dccb7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7236,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.589,0.08887,0.689,0.7715,Corrupt,06_TA_40706$a13f8f4d-6296-485d-9f8b-d488394a52d2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.935,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.8223,0.0,0.0,0.4268,Correct,99_EIN_82966$4ed5be73-1084-4f8c-b511-e1ddaff3699d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1523,Correct,08_BE_13174$11390e47-8560-415a-9cea-83ad00542e61
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.9175,0.25,0.21,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.05554,0.711,0.0908,Corrupt,74_VAV_91582$31525e2a-deb3-4de0-93a6-09e413c937af
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.811,0.0,0.5977,Correct,64_SAD_78540$0589155c-838b-403f-abcc-cd6572da5839
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.3677,0.125,0.9824,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.08887,0.0,0.9,0.703,Corrupt,80_NON_76090$acfa722a-0472-4fee-9c61-6a66196d3d6c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.8027,0.375,0.6914,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4666,0.415,Corrupt,20_TA_18820$1fe0c3ec-7539-4b57-a322-e0f7c5be35a0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.811,0.3445,0.0,0.713,Correct,43_WHEEL_68687$6d9a7e8f-84a9-467d-81e0-b3f60bd2d3b8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.968,1.0,0.2441,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.622,0.0,0.749,Correct,96_MIM_50848$9d54d2fe-76f1-49ca-a17a-74a7151da241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.6763,1.0,0.7266,0.5234,0.0,0.0,-0.6,-0.2307,0.5444,0.0,0.0,0.4307,Correct,61_JIM_06143$33811a54-43ea-42af-9c20-41aff7de2ddb
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6646,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4666,0.4053,Corrupt,26_GHAF_78528$030dae8d-ee28-4408-8913-bf00a40d75ce
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.722,0.0,0.2275,Correct,66_YE_21484$c2ebea9d-8cbb-4472-aa6c-67a45faef863
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.503,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4778,0.0,0.0,0.03613,Correct,26_EIN_70969$ab74715e-d38c-4bac-9eca-98b9fd7e522a
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.9556,0.622,0.1222,0.375,Correct,94_DAL_34671$7151ca53-bd6d-4468-84bf-7f7e1a9c690f
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.1444,0.0,0.6,0.66,Corrupt,53_DAL_72509$7922e7ba-07fc-4218-b757-4a0a10fb7f5f
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.311,0.0,0.4888,0.2842,Corrupt,96_BE_26308$cc63270f-e0f0-4cd0-9b57-936e4dc1663b
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.919,Correct,65_MIM_67577$84c7ecc0-88ee-4ad1-bc78-b9fb27f6da04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.661,Correct,52_BE_40750$205aa95a-77aa-41e2-8cea-3e55f5c4f957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7446,0.933,0.632,Corrupt,94_EIN_95444$3f806ce1-e9fe-4a5a-8a98-082a689524b7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.1647,0.75,0.3103,1.0,0.9097,0.0,0.8984,0.8516,0.0,1.0,0.4,0.769,0.7554,0.0,0.567,0.924,Corrupt,55_GHAF_21803$7c4b4010-7e6e-46e9-b020-9fd6194a378a
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.1777,0.8555,0.4912,Corrupt,20_SAD_19146$93da4a86-d234-40c2-9702-d0286fcd106a
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2444,0.05554,0.0,0.997,Correct,00_JIM_88703$d03f59cc-101a-40d3-839c-a8836e7da5fe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6665,0.0,0.933,0.3027,Corrupt,84_HE_58425$ec998a33-513b-4635-b34a-c951f4fbe21d
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6445,0.0,0.844,0.2471,Corrupt,77_HE_07203$f3376ffe-ebbd-4b47-b43c-fd8ac4f47bd3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.878,0.4111,0.0,0.954,Correct,77_WHEEL_02474$43475ffd-20eb-4afe-9206-1d27c5b114dc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3643,Correct,22_SAD_41301$07f32066-98d4-4c23-bca7-cb5fd43a2f5e
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.002941,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.06055,Corrupt,61_RE_14514$182c55e8-4dfa-4962-98a3-f86771e6fa4d
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3445,0.0,0.0,0.5537,Correct,10_LAM_23401$a9f8d9fe-6387-4f82-ae13-b6c5509aed7d
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.3,0.0,0.0,0.8594,Correct,79_TA_90820$bba23ff8-7d85-4040-b53a-9280e1ee8e73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.1333,0.0,0.0,0.1582,Correct,81_TA_99767$6cefe4d7-64be-4f72-a6c8-b234f3c4832f
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1882,0.0,0.5,-0.9375,0.0,1.0,0.2158,1.0,0.961,0.6094,0.0,0.0,-0.6,-0.2307,0.778,0.989,0.0,0.75,Correct,49_YE_74147$58c21d20-9b2f-4660-87a5-0df9fb39b817
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5825,0.125,0.06934,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.5557,0.6113,0.0,0.372,Correct,28_WHEEL_69249$14bee655-393f-4dc1-bf0f-2538111a05ba
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3506,Correct,85_JIM_46114$9dfdbf8b-c40e-45ee-8cf4-5a9a2ae0ab68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.09705,0.875,0.3894,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4678,Correct,78_MIM_27954$cedb6781-fe28-41ea-a806-b67dc9ff143d
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.4,0.9,0.1748,Corrupt,97_EIN_70788$a85e7b56-46c9-4040-a7f9-bf984f7f889b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.0928,Correct,99_NON_60850$5c3858a8-bde3-42aa-b609-25f867ce259f
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.4038,0.0,0.4922,0.4219,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1357,Correct,56_HE_22817$bf1821af-e764-4fbb-8e9d-c2866e38ce89
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.1555,0.3445,0.8926,Corrupt,70_NON_08381$a37b8dee-95fa-4863-929a-09a1cb752a97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4,0.0,0.4778,0.534,Corrupt,58_WHEEL_91259$396d1c9d-f8b3-4113-a003-6f40f7ca3195
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.821,1.0,0.758,0.6484,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.841,Corrupt,92_SIN_75367$de0ac782-f00e-47d3-8f84-0fc65e460286
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,1.0,0.6,0.615,0.5557,0.0,0.1555,0.911,Corrupt,08_TA_75145$a58fd82f-11a3-483a-9f0f-5522e9264667
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4558,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4775,Correct,95_BE_34033$b9903d93-0423-4a82-a600-28f396cb9004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7393,Correct,67_LAM_83924$adfb5914-b91a-408e-bd53-e82a77781967
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9087,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5967,Correct,98_NON_71934$7cadcdfa-dd15-42fd-b621-c59dba9ffdaf
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.9556,0.0,0.5234,Correct,10_EIN_75690$ac94287e-b957-4d6d-9e02-f748eadc5ee6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2556,0.0,0.0,0.543,Correct,06_GHAF_79439$b9070a39-8316-4c70-8251-6a37a9576892
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.703,Correct,94_DAL_27215$f7c04043-da44-4665-9087-8420e88bfd86
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.05554,0.3445,0.875,Corrupt,73_SAD_25072$e21812df-f72b-4988-bac6-770382eac28e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.9375,Correct,63_YE_20326$d884b335-46be-4c42-b4f5-b398f00d454a
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.711,0.1666,0.1,0.4395,Correct,72_MIM_22003$3a77b4fa-7c81-477d-855c-047458e67da6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.8335,0.0,0.0,0.4766,Correct,48_SAD_61239$ec8f5805-bf13-45b5-8199-4af429823118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4778,0.9062,Corrupt,56_VAV_61766$44898e99-6008-428e-a0a6-e902356594c3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.741,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,1.0,0.6,0.1538,0.0,0.0,0.0,0.671,Correct,43_TE_79491$73741a30-df87-40cf-b5e1-ed85b138f8be
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6665,0.4556,0.0,0.9062,Correct,52_JIM_66580$094aaed3-7251-4240-a298-3fa2ac1b8b45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.511,0.0,0.878,0.2344,Corrupt,13_YE_91588$9261195e-2eb6-468b-9917-efb9b64934c4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.12305,1.0,0.883,0.742,0.0,1.0,0.4,0.4614,0.0,0.0,0.0,0.8525,Correct,37_JIM_10938$651b1ce1-506f-44d5-8bbf-f153172c477c
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.394,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.844,0.9,0.4443,0.6123,Corrupt,12_MIM_52199$213413da-0388-46d1-8b51-984e276be92f
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.6333,0.1888,0.4883,Correct,70_BE_45254$fc0684ed-eb2f-4aee-8217-03e973e18086
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.594,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.8887,0.5,Corrupt,12_GHAF_36742$8b6d0055-ca46-478d-9c59-e90d650693d2
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.2471,0.625,0.09033,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.7666,0.8584,Corrupt,30_EIN_15133$db9b53e7-108f-45c9-bd98-4e00ce37d542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3667,0.06665,0.0,0.741,Correct,46_WHEEL_19898$4015c0be-ffe4-48d2-bc37-7db6b96c8219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.9224,0.02832,Corrupt,40_WHEEL_74283$f4f6b286-af88-4a29-9d9e-f26c36bdfb52
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.02832,Correct,44_HE_06481$074da168-21b7-43bd-8885-12b80adc6987
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.06665,0.827,Correct,63_SIN_59649$029cb8f9-b145-49ab-85ba-d9a377c91421
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.989,0.11035,Corrupt,79_WHEEL_45249$416b4455-c27d-48c5-8d88-d97e7edf9c2e
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.5225,0.9033,Corrupt,33_WHEEL_24625$423fd366-1848-42f3-811a-bb7bdc6d0083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3018,Correct,47_YE_07387$ff45d228-4a83-4336-98ba-61559f413296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6333,0.0,0.8223,0.7227,Corrupt,08_SIN_87680$539e8405-23a8-4494-a8c2-cdb2f2103174
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4404,Correct,18_WHEEL_57587$a71028a2-7061-43af-bffc-33acc1fd967c
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.1666,0.02222,0.7725,Correct,08_SIN_74608$6423419c-cf49-4940-97b0-4d2cc4747ecf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04706,0.0,0.5,1.0,0.8267,0.75,0.4863,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.04443,0.0,0.0,0.711,Correct,34_SIN_28728$e5d6c0ca-3409-4ad8-a7e9-cd2092d13bb2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.589,0.4443,0.0,0.8223,Correct,51_HE_69165$92c8969a-9790-4af9-8ffc-7c06e466940d
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.647,0.0,0.5,-0.9375,0.0,1.0,0.602,0.0,0.8906,0.883,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.9785,Corrupt,09_WHEEL_28378$d6a0157d-f8ff-4b29-b89e-57cac3a922a9
